2015-11-07 00:00:00,387.38
2015-11-10 00:00:00,353.58
2015-11-13 00:00:00,332.2
2015-11-16 00:00:00,329.32
2015-11-19 00:00:00,329
2015-11-22 00:00:00,322.33
2015-11-25 00:00:00,325
2015-11-28 00:00:00,353.88
2015-12-01 00:00:00,359.32
2015-12-04 00:00:00,360.88
2015-12-07 00:00:00,395.58
2015-12-10 00:00:00,415.64
2015-12-13 00:00:00,438.79
2015-12-16 00:00:00,454.43
2015-12-19 00:00:00,461.16
2015-12-22 00:00:00,435.98
2015-12-25 00:00:00,454.98
2015-12-28 00:00:00,423.98
2015-12-31 00:00:00,429.34
2016-01-03 00:00:00,428.13
2016-01-06 00:00:00,430.75
2016-01-09 00:00:00,450.15
2016-01-12 00:00:00,446.66
2016-01-15 00:00:00,391.62
2016-01-18 00:00:00,385.28
2016-01-21 00:00:00,408
2016-01-24 00:00:00,404.75
2016-01-27 00:00:00,394.45
2016-01-30 00:00:00,378.24
2016-02-02 00:00:00,373.48
2016-02-05 00:00:00,386.49
2016-02-08 00:00:00,375.8
2016-02-11 00:00:00,376.75
2016-02-14 00:00:00,402.38
2016-02-17 00:00:00,418.04
2016-02-20 00:00:00,439.48
2016-02-23 00:00:00,417
2016-02-26 00:00:00,424.34
2016-02-29 00:00:00,436.18
2016-03-03 00:00:00,421.44
2016-03-06 00:00:00,408.86
2016-03-09 00:00:00,413.1
2016-03-12 00:00:00,410
2016-03-15 00:00:00,414.78
2016-03-18 00:00:00,408.87
2016-03-21 00:00:00,410.49
2016-03-24 00:00:00,416.47
2016-03-27 00:00:00,426.8
2016-03-30 00:00:00,412.35
2016-04-02 00:00:00,418.07
2016-04-05 00:00:00,421.77
2016-04-08 00:00:00,422.2
2016-04-11 00:00:00,420.69
2016-04-14 00:00:00,423.76
2016-04-17 00:00:00,425.71
2016-04-20 00:00:00,442.34
2016-04-23 00:00:00,451.29
2016-04-26 00:00:00,467.98
2016-04-29 00:00:00,456.16
2016-05-02 00:00:00,443.9
2016-05-05 00:00:00,448.51
2016-05-08 00:00:00,457.82
2016-05-11 00:00:00,452.51
2016-05-14 00:00:00,455.65
2016-05-17 00:00:00,452.89
2016-05-20 00:00:00,441.25
2016-05-23 00:00:00,442.17
2016-05-26 00:00:00,452.49
2016-05-29 00:00:00,512.16
2016-06-01 00:00:00,539.47
2016-06-04 00:00:00,573.74
2016-06-07 00:00:00,577.54
2016-06-10 00:00:00,577.549875
2016-06-13 00:00:00,702.0665
2016-06-16 00:00:00,762.43005
2016-06-19 00:00:00,760.8168
2016-06-22 00:00:00,587.4542375
2016-06-25 00:00:00,664.9068875
2016-06-28 00:00:00,646.378475
2016-07-01 00:00:00,675.1863375
2016-07-04 00:00:00,676.3294375
2016-07-07 00:00:00,636.3588625
2016-07-10 00:00:00,648.0949
2016-07-13 00:00:00,657.4524875
2016-07-16 00:00:00,662.15335
2016-07-19 00:00:00,672.8432
2016-07-22 00:00:00,651.5813625
2016-07-25 00:00:00,654.69545
2016-07-28 00:00:00,655.32875
2016-07-31 00:00:00,628.015375
2016-08-03 00:00:00,565.051671428571
2016-08-06 00:00:00,588.231271428571
2016-08-09 00:00:00,588.7753875
2016-08-12 00:00:00,587.7556
2016-08-15 00:00:00,570.142225
2016-08-18 00:00:00,576.0360875
2016-08-21 00:00:00,582.821675
2016-08-24 00:00:00,582.8479875
2016-08-27 00:00:00,571.5419875
2016-08-30 00:00:00,578.616575
2016-09-02 00:00:00,576.218
2016-09-05 00:00:00,608.10975
2016-09-08 00:00:00,627.777875
2016-09-11 00:00:00,608.15855
2016-09-14 00:00:00,612.0847375
2016-09-17 00:00:00,608.006875
2016-09-20 00:00:00,609.74875
2016-09-23 00:00:00,604.2225
2016-09-26 00:00:00,608.1469625
2016-09-29 00:00:00,606.36375
2016-10-02 00:00:00,610.5189125
2016-10-05 00:00:00,612.3522875
2016-10-08 00:00:00,618.046
2016-10-11 00:00:00,639.30995
2016-10-14 00:00:00,639.565642857143
2016-10-17 00:00:00,638.1833875
2016-10-20 00:00:00,630.22705
2016-10-23 00:00:00,653.0028625
2016-10-26 00:00:00,672.2214125
2016-10-29 00:00:00,714.89545
2016-11-01 00:00:00,728.2068875
2016-11-04 00:00:00,703.6940875
2016-11-07 00:00:00,703.819
2016-11-10 00:00:00,713.690125
2016-11-13 00:00:00,701.901125
2016-11-16 00:00:00,736.914375
2016-11-19 00:00:00,750.030875
2016-11-22 00:00:00,748.749375
2016-11-25 00:00:00,739.786125
2016-11-28 00:00:00,733.052125
2016-12-01 00:00:00,752.246125
2016-12-04 00:00:00,764.81625
2016-12-07 00:00:00,766.1166375
2016-12-10 00:00:00,773.40125
2016-12-13 00:00:00,778.4935
2016-12-16 00:00:00,781.568375
2016-12-19 00:00:00,789.524125
2016-12-22 00:00:00,860.599875
2016-12-25 00:00:00,886.900375
2016-12-28 00:00:00,967.480375
2016-12-31 00:00:00,959.879875
2017-01-03 00:00:00,1023.141875
2017-01-06 00:00:00,883.099175
2017-01-09 00:00:00,894.18025
2017-01-12 00:00:00,803.372375
2017-01-15 00:00:00,822.2076
2017-01-18 00:00:00,874.9949625
2017-01-21 00:00:00,920.4479
2017-01-24 00:00:00,890.320225
2017-01-27 00:00:00,919.27975
2017-01-30 00:00:00,921.179325
2017-02-02 00:00:00,1007.6137125
2017-02-05 00:00:00,1014.837725
2017-02-08 00:00:00,1052.3766125
2017-02-11 00:00:00,1008.8466625
2017-02-14 00:00:00,1011.78025
2017-02-17 00:00:00,1055.53685
2017-02-20 00:00:00,1084.7550125
2017-02-23 00:00:00,1172.01715
2017-02-26 00:00:00,1175.04975
2017-03-01 00:00:00,1222.4994
2017-03-04 00:00:00,1267.0272
2017-03-07 00:00:00,1238.447
2017-03-10 00:00:00,1098.61712857143
2017-03-13 00:00:00,1239.816225
2017-03-16 00:00:00,1180.94565714286
2017-03-19 00:00:00,1029.8008125
2017-03-22 00:00:00,1028.7268625
2017-03-25 00:00:00,959.340085714286
2017-03-28 00:00:00,1046.127625
2017-03-31 00:00:00,1079.54931428571
2017-04-03 00:00:00,1141.813
2017-04-06 00:00:00,1196.3079375
2017-04-09 00:00:00,1208.8005
2017-04-12 00:00:00,1218.92205
2017-04-15 00:00:00,1184.88067142857
2017-04-18 00:00:00,1216.18674285714
2017-04-21 00:00:00,1258.3614125
2017-04-24 00:00:00,1262.902775
2017-04-27 00:00:00,1345.3539125
2017-04-30 00:00:00,1353.0045
2017-05-03 00:00:00,1507.57685714286
2017-05-06 00:00:00,1560.4102
2017-05-09 00:00:00,1721.28497142857
2017-05-12 00:00:00,1720.4785
2017-05-15 00:00:00,1723.1269375
2017-05-18 00:00:00,1899.0828875
2017-05-21 00:00:00,2046.5344625
2017-05-24 00:00:00,2379.19383333333
2017-05-27 00:00:00,2014.0529625
2017-05-30 00:00:00,2239.20534285714
2017-06-02 00:00:00,2446.14241428571
2017-06-05 00:00:00,2698.3138125
2017-06-08 00:00:00,2792.9991875
2017-06-11 00:00:00,2961.8296125
2017-06-14 00:00:00,2447.0415625
2017-06-17 00:00:00,2665.927
2017-06-20 00:00:00,2754.97825
2017-06-23 00:00:00,2710.41228571429
2017-06-26 00:00:00,2436.45105714286
2017-06-29 00:00:00,2544.414475
2017-07-02 00:00:00,2501.19134285714
2017-07-05 00:00:00,2619.18750300429
2017-07-08 00:00:00,2562.1306625
2017-07-11 00:00:00,2369.86212857143
2017-07-14 00:00:00,2190.94783333333
2017-07-17 00:00:00,2176.6234875
2017-07-20 00:00:00,2898.18841666667
2017-07-23 00:00:00,2725.54971666667
2017-07-26 00:00:00,2495.02858571429
2017-07-29 00:00:00,2722.51278571429
2017-08-01 00:00:00,2710.41306666667
2017-08-04 00:00:00,2873.85108333333
2017-08-07 00:00:00,3407.22683333333
2017-08-10 00:00:00,3424.4042
2017-08-13 00:00:00,4125.54802
2017-08-16 00:00:00,4360.87687142857
2017-08-19 00:00:00,4222.66221428571
2017-08-22 00:00:00,4082.18098333333
2017-08-25 00:00:00,4363.05445
2017-08-28 00:00:00,4391.67351666667
2017-08-31 00:00:00,4748.255
2017-09-03 00:00:00,4648.15998333333
2017-09-06 00:00:00,4641.82201666667
2017-09-09 00:00:00,4375.55952
2017-09-12 00:00:00,4219.03661666667
2017-09-15 00:00:00,3774.26528333333
2017-09-18 00:00:00,4093.31666666667
2017-09-21 00:00:00,3658.89818333333
2017-09-24 00:00:00,3703.04065
2017-09-27 00:00:00,4202.55498333333
2017-09-30 00:00:00,4335.36831666667
2017-10-03 00:00:00,4293.3066
2017-10-06 00:00:00,4345.60333333333
2017-10-09 00:00:00,4777.96781666667
2017-10-12 00:00:00,5325.13068333333
2017-10-15 00:00:00,5647.31166666667
2017-10-18 00:00:00,5546.1761
2017-10-21 00:00:00,6020.37168333333
2017-10-24 00:00:00,5505.82776666667
2017-10-27 00:00:00,5772.50498333333
2017-10-30 00:00:00,6105.87422
2017-11-02 00:00:00,7068.0201
2017-11-05 00:00:00,7377.01236666667
2017-11-08 00:00:00,7415.87825
2017-11-11 00:00:00,6362.85103333333
2017-11-14 00:00:00,6635.41263333333
2017-11-17 00:00:00,7786.88436666667
2017-11-20 00:00:00,8255.59681666667
2017-11-23 00:00:00,8148.95
2017-11-26 00:00:00,9284.1438
2017-11-29 00:00:00,9879.32833333333
2017-12-02 00:00:00,11071.3683333333
2017-12-05 00:00:00,11878.4333333333
2017-12-08 00:00:00,16007.4366666667
2017-12-11 00:00:00,16762.1166666667
2017-12-14 00:00:00,16678.892
2017-12-17 00:00:00,19289.785
2017-12-20 00:00:00,16026.2716666667
2017-12-23 00:00:00,15360.2616666667
2017-12-26 00:00:00,15999.0483333333
2017-12-29 00:00:00,14640.14
2018-01-01 00:00:00,13812.1866666667
2018-01-04 00:00:00,15199.355
2018-01-07 00:00:00,16651.4716666667
2018-01-10 00:00:00,15126.3983333333
2018-01-13 00:00:00,14499.7733333333
2018-01-16 00:00:00,11180.9983333333
2018-01-19 00:00:00,11422.44
2018-01-22 00:00:00,10544.5933333333
2018-01-25 00:00:00,11214.44
2018-01-28 00:00:00,11765.71
2018-01-31 00:00:00,10125.0133333333
2018-02-03 00:00:00,9076.67833333333
2018-02-06 00:00:00,7685.63333333333
2018-02-09 00:00:00,8535.51666666667
2018-02-12 00:00:00,8811.34333333333
2018-02-15 00:00:00,9977.154
2018-02-18 00:00:00,10503.2983333333
2018-02-21 00:00:00,10532.7916666667
2018-02-24 00:00:00,9697.956
2018-02-27 00:00:00,10763.8833333333
2018-03-02 00:00:00,11055.815
2018-03-05 00:00:00,11595.54
2018-03-08 00:00:00,9429.11166666667
2018-03-11 00:00:00,9761.39666666667
2018-03-14 00:00:00,8151.53166666667
2018-03-17 00:00:00,7993.67464364167
2018-03-20 00:00:00,8986.94833333333
2018-03-23 00:00:00,8686.82666666667
2018-03-26 00:00:00,8197.54833333333
2018-03-29 00:00:00,7172.28
2018-04-01 00:00:00,6794.105
2018-04-04 00:00:00,6787.76166666667
2018-04-07 00:00:00,6927.688
2018-04-10 00:00:00,6787.57166666667
2018-04-13 00:00:00,7895.40833333333
2018-04-16 00:00:00,8043.80333333333
2018-04-19 00:00:00,8254.625
2018-04-22 00:00:00,8838.54833333333
2018-04-25 00:00:00,8995.50666666667
2018-04-28 00:00:00,9326.17333333333
2018-05-01 00:00:00,9075.13666666667
2018-05-04 00:00:00,9710.73
2018-05-07 00:00:00,9345.69
2018-05-10 00:00:00,9101.48333333333
2018-05-13 00:00:00,8727.65166666667
2018-05-16 00:00:00,8340.70333333333
2018-05-19 00:00:00,8223.28833333333
2018-05-22 00:00:00,8015.58
2018-05-25 00:00:00,7445.23833333333
2018-05-28 00:00:00,7130.54166666667
2018-05-31 00:00:00,7491.434
2018-06-03 00:00:00,7699.886
2018-06-06 00:00:00,7655.61333333333
2018-06-09 00:00:00,7564.40833333333
2018-06-12 00:00:00,6535.08166666667
2018-06-15 00:00:00,6434.088
2018-06-18 00:00:00,6713.488
2018-06-21 00:00:00,6733.90166666667
2018-06-24 00:00:00,6037.00833333333
2018-06-27 00:00:00,6105.295
2018-06-30 00:00:00,6381.39083333333
2018-07-03 00:00:00,6613.68583333333
2018-07-06 00:00:00,6569.49615384615
2018-07-09 00:00:00,6723.8725
2018-07-12 00:00:00,6233.595
2018-07-15 00:00:00,6316.88166666667
2018-07-18 00:00:00,7398.66166666667
2018-07-21 00:00:00,7352.49538461539
2018-07-24 00:00:00,8112.93
2018-07-27 00:00:00,8025.2575
2018-07-30 00:00:00,8143.14833333333
2018-08-02 00:00:00,7593.14916666667
2018-08-05 00:00:00,6998.71833333333
2018-08-08 00:00:00,6450.36692307692
2018-08-11 00:00:00,6195.65333333333
2018-08-14 00:00:00,6050.9425
2018-08-17 00:00:00,6476.9
2018-08-20 00:00:00,6434.55916666667
2018-08-23 00:00:00,6434.88166666667
2018-08-26 00:00:00,6673.27416666667
2018-08-29 00:00:00,7054.27642857143
2018-09-01 00:00:00,7100.94666666667
2018-09-04 00:00:00,7326.8525
2018-09-07 00:00:00,6444.80416666667
2018-09-10 00:00:00,6297.87769230769
2018-09-13 00:00:00,6450.17923076923
2018-09-16 00:00:00,6480.64416666667
2018-09-19 00:00:00,6335.82666666667
2018-09-22 00:00:00,6709.3125
2018-09-25 00:00:00,6412.45916666667
2018-09-28 00:00:00,6677.3425
2018-10-01 00:00:00,6590.96833333333
2018-10-04 00:00:00,6563.62833333333
2018-10-07 00:00:00,6558.5375
2018-10-10 00:00:00,6563.00916666667
2018-10-13 00:00:00,6260.64583333334
2018-10-16 00:00:00,6596.61833333333
2018-10-19 00:00:00,6487.44416666667
2018-10-22 00:00:00,6498.48583333333
2018-10-25 00:00:00,6478.0825
2018-10-28 00:00:00,6448.22166666667
2018-10-31 00:00:00,6310.28416666667
2018-11-03 00:00:00,6363.79583333333
2018-11-06 00:00:00,6445.35416666667
2018-11-09 00:00:00,6411.28083333333
2018-11-12 00:00:00,6401.93666666667
2018-11-15 00:00:00,5615.18
2018-11-18 00:00:00,5606.04416666667
2018-11-21 00:00:00,4533.68083333333
2018-11-24 00:00:00,4293.84083333333
2018-11-27 00:00:00,3751.66833333333
2018-11-30 00:00:00,4106.87166666667
2018-12-03 00:00:00,3967.52416666667
2018-12-06 00:00:00,3742.94333333333
2018-12-09 00:00:00,3528.80333333333
2018-12-12 00:00:00,3462.04
2018-12-15 00:00:00,3225.29916666667
2018-12-18 00:00:00,3567.47
2018-12-21 00:00:00,4015.60916666667
2018-12-24 00:00:00,4178.59083333333
2018-12-27 00:00:00,3747.83916666667
2018-12-30 00:00:00,3832.92166666667
2019-01-02 00:00:00,3867.13833333333
2019-01-05 00:00:00,3868.4875
2019-01-08 00:00:00,4035.855
2019-01-11 00:00:00,3656.73583333333
2019-01-14 00:00:00,3604.1175
2019-01-17 00:00:00,3619.96416666667
2019-01-20 00:00:00,3620.1275
2019-01-23 00:00:00,3579.89666666667
2019-01-26 00:00:00,3589.26083333333
2019-01-29 00:00:00,3417.1675
2019-02-01 00:00:00,3454.19461538461
2019-02-04 00:00:00,3452.32833333333
2019-02-07 00:00:00,3403.96416666667
2019-02-10 00:00:00,3645.27666666667
2019-02-13 00:00:00,3623.07166666667
2019-02-16 00:00:00,3630.39666666667
2019-02-19 00:00:00,3933.14333333333
2019-02-22 00:00:00,3968.65666666667
2019-02-25 00:00:00,3829.56833333333
2019-02-28 00:00:00,3843.58333333333
2019-03-03 00:00:00,3827.69083333333
2019-03-06 00:00:00,3863.33333333333
2019-03-09 00:00:00,3919.56583333333
2019-03-12 00:00:00,3880.7675
2019-03-15 00:00:00,3918.08666666667
2019-03-18 00:00:00,3998.4975
2019-03-21 00:00:00,4026.63583333333
2019-03-24 00:00:00,3995.32333333333
2019-03-27 00:00:00,4011.36583333333
2019-03-30 00:00:00,4107.34083333333
2019-04-02 00:00:00,4675.1125
2019-04-05 00:00:00,4980.89833333333
2019-04-08 00:00:00,5214.27666666667
2019-04-11 00:00:00,5111.77076923077
2019-04-14 00:00:00,5077.805
2019-04-17 00:00:00,5214.57416666667
2019-04-20 00:00:00,5302.9575
2019-04-23 00:00:00,5527.80166666667
2019-04-26 00:00:00,5280.61666666667
2019-04-29 00:00:00,5277.88333333333
2019-05-02 00:00:00,5364.99166666667
2019-05-05 00:00:00,5718.22916666667
2019-05-08 00:00:00,5851.67076923077
2019-05-11 00:00:00,6833.35083333333
2019-05-14 00:00:00,8005.25083333334
2019-05-17 00:00:00,7265.96333333333
2019-05-20 00:00:00,7926.705
2019-05-23 00:00:00,7688.52583333333
2019-05-26 00:00:00,8114.9325
2019-05-29 00:00:00,8646.195
2019-06-01 00:00:00,8543.03
2019-06-04 00:00:00,7848.41583333333
2019-06-07 00:00:00,7920.945
2019-06-10 00:00:00,7815.13583333333
2019-06-13 00:00:00,8163.66333333333
2019-06-16 00:00:00,9096.28583333333
2019-06-19 00:00:00,9147.005
2019-06-22 00:00:00,10730.3916666667
2019-06-25 00:00:00,11314.7615384615
2019-06-28 00:00:00,11665.5758333333
2019-07-01 00:00:00,10690.8333333333
2019-07-04 00:00:00,11779.4508333333
2019-07-07 00:00:00,11310.5066666667
2019-07-10 00:00:00,12668.6291666667
2019-07-13 00:00:00,11412.1241666667
2019-07-16 00:00:00,10300.4116666667
2019-07-19 00:00:00,10455.73
2019-07-22 00:00:00,10449.6266666667
2019-07-25 00:00:00,10021.325
2019-07-28 00:00:00,9500.32416666667
2019-07-31 00:00:00,9873.81166666667
2019-08-03 00:00:00,10790.63
2019-08-06 00:00:00,11759.0191666667
2019-08-09 00:00:00,11816.9125
2019-08-12 00:00:00,11397.8016666667
2019-08-15 00:00:00,9988.9475
2019-08-18 00:00:00,10295.1175
2019-08-21 00:00:00,10169.0941666667
2019-08-24 00:00:00,10158.5408333333
2019-08-27 00:00:00,10176.7941666667
2019-08-30 00:00:00,9539.25333333334
2019-09-02 00:00:00,9937.605
2019-09-05 00:00:00,10559.0383333333
2019-09-08 00:00:00,10471.5125
2019-09-11 00:00:00,10045.765
2019-09-14 00:00:00,10338.0666666667
2019-09-17 00:00:00,10217.2025
2019-09-20 00:00:00,10178.4766666667
2019-09-23 00:00:00,9879.95583333333
2019-09-26 00:00:00,8257.24666666667
2019-09-29 00:00:00,8086.5525
2019-10-02 00:00:00,8261.8325
2019-10-05 00:00:00,8108.09166666667
2019-10-08 00:00:00,8213.04583333333
2019-10-11 00:00:00,8399.64666666667
2019-10-14 00:00:00,8303.23333333333
2019-10-17 00:00:00,8030.57833333333
2019-10-20 00:00:00,8018.90333333333
2019-10-23 00:00:00,7775.29833333333
2019-10-26 00:00:00,9292.025
2019-10-29 00:00:00,9385.6
2019-11-01 00:00:00,9147.23833333333
2019-11-04 00:00:00,9266.70083333334
2019-11-07 00:00:00,9241.03833333333
2019-11-10 00:00:00,8896.40333333333
2019-11-13 00:00:00,8748.40833333333
2019-11-16 00:00:00,8472.40416666667
2019-11-19 00:00:00,8124.80333333333
2019-11-22 00:00:00,7347.07583333333
2019-11-25 00:00:00,6946.52416666667
2019-11-28 00:00:00,7522.525
